a,3,20.76,41.117,210.00,2016-03-15 19:33:32
a,4,21.12,42.251,228.57,2016-03-15 19:33:32
b,1,23.00,50.108,165.71,2016-03-15 19:33:33
b,2,22.70,64.404,185.71,2016-03-15 19:33:33
b,3,22.78,52.903,185.71,2016-03-15 19:33:33
a,2,21.10,43.385,184.29,2016-03-15 19:33:34
a,1,20.76,44.924,195.71,2016-03-15 19:33:35
a,3,20.76,41.117,210.00,2016-03-15 19:33:36
a,4,21.13,42.251,228.57,2016-03-15 19:33:36
b,3,22.78,52.903,182.86,2016-03-15 19:33:36
b,1,23.00,50.108,165.71,2016-03-15 19:33:37
b,2,22.70,64.404,182.86,2016-03-15 19:33:37
a,2,21.10,43.385,182.86,2016-03-15 19:33:38
a,4,21.13,42.251,230.00,2016-03-15 19:33:39
a,1,20.77,44.924,195.71,2016-03-15 19:33:40
a,3,20.77,41.117,210.00,2016-03-15 19:33:40
b,1,23.00,50.108,165.71,2016-03-15 19:33:41
b,2,22.70,64.404,185.71,2016-03-15 19:33:41
b,3,22.78,52.943,184.29,2016-03-15 19:33:41
a,2,21.11,43.385,181.43,2016-03-15 19:33:42
a,1,20.76,44.924,194.29,2016-03-15 19:33:44
a,3,20.77,41.117,210.00,2016-03-15 19:33:44
a,4,21.12,42.251,230.00,2016-03-15 19:33:44
b,1,22.99,50.108,167.14,2016-03-15 19:33:45
b,2,22.70,64.404,185.71,2016-03-15 19:33:45
b,3,22.77,52.943,185.71,2016-03-15 19:33:45
a,2,21.12,43.385,182.86,2016-03-15 19:33:46
a,4,21.12,42.251,228.57,2016-03-15 19:33:47
a,1,20.76,44.924,195.71,2016-03-15 19:33:48
a,3,20.76,41.117,210.00,2016-03-15 19:33:48
b,2,22.70,64.404,184.29,2016-03-15 19:33:49
b,3,22.77,52.943,182.86,2016-03-15 19:33:49
a,2,21.10,43.385,181.43,2016-03-15 19:33:50
b,1,23.01,50.108,167.14,2016-03-15 19:33:50
a,1,20.78,44.924,192.86,2016-03-15 19:33:52
a,3,20.76,41.117,210.00,2016-03-15 19:33:52
a,4,21.12,42.251,231.43,2016-03-15 19:33:52
b,3,22.78,52.903,185.71,2016-03-15 19:33:52
b,1,23.00,50.148,165.71,2016-03-15 19:33:53
b,2,22.70,64.404,184.29,2016-03-15 19:33:53
a,2,21.12,43.385,182.86,2016-03-15 19:33:54
a,4,21.12,42.251,230.00,2016-03-15 19:33:55
a,1,20.77,44.924,194.29,2016-03-15 19:33:56
a,3,20.76,41.117,207.14,2016-03-15 19:33:56
b,1,23.00,50.108,165.71,2016-03-15 19:33:57
b,2,22.70,64.404,184.29,2016-03-15 19:33:57
b,3,22.77,52.903,182.86,2016-03-15 19:33:57
a,2,21.10,43.385,182.86,2016-03-15 19:33:59
a,1,20.77,44.965,194.29,2016-03-15 19:34:00
a,3,20.76,41.117,210.00,2016-03-15 19:34:00
a,4,21.13,42.251,230.00,2016-03-15 19:34:00
b,1,23.00,50.108,165.71,2016-03-15 19:34:01
b,2,22.70,64.404,185.71,2016-03-15 19:34:01
b,3,22.77,52.943,187.14,2016-03-15 19:34:01
a,2,21.11,43.385,182.86,2016-03-15 19:34:02
a,1,20.76,44.965,195.71,2016-03-15 19:34:03
a,3,20.76,41.117,214.29,2016-03-15 19:34:04
a,4,21.12,42.251,227.14,2016-03-15 19:34:04
b,1,23.01,50.108,167.14,2016-03-15 19:34:05
b,2,22.70,64.404,185.71,2016-03-15 19:34:05
b,3,22.78,52.943,188.57,2016-03-15 19:34:05
a,2,21.11,43.385,181.43,2016-03-15 19:34:07
a,4,21.12,42.251,230.00,2016-03-15 19:34:07
a,1,20.76,44.924,195.71,2016-03-15 19:34:08
a,3,20.76,41.117,210.00,2016-03-15 19:34:08
b,1,23.01,50.108,165.71,2016-03-15 19:34:09
b,2,22.71,64.404,184.29,2016-03-15 19:34:09
b,3,22.78,52.943,184.29,2016-03-15 19:34:09
a,2,21.11,43.385,184.29,2016-03-15 19:34:10
a,1,20.76,44.965,195.71,2016-03-15 19:34:11
a,3,20.77,41.117,210.00,2016-03-15 19:34:12
a,4,21.12,42.251,230.00,2016-03-15 19:34:12
b,1,23.00,50.108,161.43,2016-03-15 19:34:13
b,2,22.69,64.404,184.29,2016-03-15 19:34:13
b,3,22.78,52.943,184.29,2016-03-15 19:34:13
a,2,21.10,43.385,181.43,2016-03-15 19:34:14
a,1,20.76,44.965,194.29,2016-03-15 19:34:15
a,4,21.13,42.251,230.00,2016-03-15 19:34:15
a,3,20.76,41.117,211.43,2016-03-15 19:34:16
b,1,23.00,50.108,165.71,2016-03-15 19:34:17
b,2,22.71,64.404,184.29,2016-03-15 19:34:17
b,3,22.78,52.943,185.71,2016-03-15 19:34:17
a,2,21.11,43.385,181.43,2016-03-15 19:34:18
a,3,20.76,41.117,211.43,2016-03-15 19:34:19
a,4,21.12,42.251,230.00,2016-03-15 19:34:20
a,1,20.76,44.965,195.71,2016-03-15 19:34:21
b,1,23.00,50.108,164.29,2016-03-15 19:34:21
b,2,22.70,64.404,184.29,2016-03-15 19:34:21
b,3,22.78,52.943,185.71,2016-03-15 19:34:21
a,2,21.10,43.385,184.29,2016-03-15 19:34:23
a,4,21.12,42.251,228.57,2016-03-15 19:34:23
a,1,20.76,44.924,195.71,2016-03-15 19:34:24
a,3,20.77,41.117,210.00,2016-03-15 19:34:24
a,2,21.11,43.385,182.86,2016-03-15 19:34:26
a,1,20.76,44.924,194.29,2016-03-15 19:34:28
a,3,20.78,41.117,210.00,2016-03-15 19:34:28
a,4,21.13,42.251,228.57,2016-03-15 19:34:28
a,2,21.11,43.385,182.86,2016-03-15 19:34:30
a,1,20.76,44.965,195.71,2016-03-15 19:34:31
a,3,20.77,41.117,210.00,2016-03-15 19:34:32
a,4,21.12,42.251,225.71,2016-03-15 19:34:32
a,2,21.12,43.385,181.43,2016-03-15 19:34:34
a,4,21.13,42.251,228.57,2016-03-15 19:34:35
a,3,20.78,41.117,208.57,2016-03-15 19:34:36
a,1,20.76,44.965,194.29,2016-03-15 19:34:37
a,2,21.10,43.385,182.86,2016-03-15 19:34:38
a,4,21.12,42.251,225.71,2016-03-15 19:34:39
a,1,20.76,44.965,194.29,2016-03-15 19:34:40
a,3,20.77,41.077,208.57,2016-03-15 19:34:40
a,2,21.10,43.385,182.86,2016-03-15 19:34:42
a,1,20.75,44.965,194.29,2016-03-15 19:34:44
a,3,20.77,41.117,210.00,2016-03-15 19:34:44
a,4,21.12,42.251,231.43,2016-03-15 19:34:44
a,2,21.10,43.385,184.29,2016-03-15 19:34:46
a,1,20.76,44.965,195.71,2016-03-15 19:34:47
a,3,20.76,41.117,210.00,2016-03-15 19:34:48
a,4,21.12,42.211,230.00,2016-03-15 19:34:48
a,2,21.11,43.385,184.29,2016-03-15 19:34:51
a,4,21.13,42.211,228.57,2016-03-15 19:34:51
a,1,20.75,44.924,194.29,2016-03-15 19:34:52
a,1,20.76,44.924,197.14,2016-03-15 19:34:55
a,2,21.10,43.385,182.86,2016-03-15 19:34:55
a,4,21.13,42.251,230.00,2016-03-15 19:34:55
a,3,20.77,41.117,210.00,2016-03-15 19:34:56
a,3,20.77,41.117,210.00,2016-03-15 19:34:56
a,2,21.11,43.385,181.43,2016-03-15 19:34:58
a,3,20.78,41.117,208.57,2016-03-15 19:34:59
a,1,20.76,44.924,195.71,2016-03-15 19:35:00
a,4,21.13,42.251,227.14,2016-03-15 19:35:00
a,2,21.11,43.385,182.86,2016-03-15 19:35:02
a,1,20.76,44.924,197.14,2016-03-15 19:35:04
a,3,20.77,41.117,212.86,2016-03-15 19:35:04
a,4,21.13,42.251,228.57,2016-03-15 19:35:04
a,2,21.11,43.385,182.86,2016-03-15 19:35:06
a,1,20.75,44.924,195.71,2016-03-15 19:35:08
a,3,20.76,41.117,210.00,2016-03-15 19:35:08
a,4,21.12,42.251,227.14,2016-03-15 19:35:08
a,2,21.12,43.385,180.00,2016-03-15 19:35:10
a,4,21.12,42.251,230.00,2016-03-15 19:35:11
a,1,20.76,44.924,194.29,2016-03-15 19:35:12
a,3,20.78,41.117,210.00,2016-03-15 19:35:12
a,2,21.11,43.385,184.29,2016-03-15 19:35:14
a,1,20.76,44.924,195.71,2016-03-15 19:35:16
a,3,20.77,41.117,208.57,2016-03-15 19:35:16
a,4,21.13,42.251,231.43,2016-03-15 19:35:16
a,2,21.12,43.385,181.43,2016-03-15 19:35:18
a,4,21.13,42.211,227.14,2016-03-15 19:35:19
a,1,20.76,44.924,195.71,2016-03-15 19:35:20
a,3,20.77,41.117,211.43,2016-03-15 19:35:20
a,2,21.11,43.385,182.86,2016-03-15 19:35:22
a,4,21.12,42.211,230.00,2016-03-15 19:35:23
a,1,20.77,44.924,195.71,2016-03-15 19:35:24
a,3,20.77,41.117,210.00,2016-03-15 19:35:24
a,2,21.12,43.385,182.86,2016-03-15 19:35:27
a,1,20.76,44.924,195.71,2016-03-15 19:35:28
a,3,20.76,41.117,211.43,2016-03-15 19:35:28
a,4,21.13,42.211,230.00,2016-03-15 19:35:28
a,2,21.11,43.385,182.86,2016-03-15 19:35:30
a,1,20.76,44.924,194.29,2016-03-15 19:35:32
a,3,20.77,41.117,210.00,2016-03-15 19:35:32
a,4,21.13,42.211,230.00,2016-03-15 19:35:32
a,2,21.12,43.385,182.86,2016-03-15 19:35:34
a,1,20.76,44.924,195.71,2016-03-15 19:35:35
a,3,20.78,41.117,211.43,2016-03-15 19:35:35
a,4,21.12,42.251,234.29,2016-03-15 19:35:36
a,2,21.11,43.385,182.86,2016-03-15 19:35:38
a,3,20.78,41.117,210.00,2016-03-15 19:35:39
a,1,20.76,44.924,195.71,2016-03-15 19:35:40
a,4,21.12,42.251,228.57,2016-03-15 19:35:40
a,2,21.11,43.385,181.43,2016-03-15 19:35:42
a,1,20.77,44.924,194.29,2016-03-15 19:35:43
a,3,20.77,41.117,210.00,2016-03-15 19:35:43
a,4,21.13,42.251,228.57,2016-03-15 19:35:44
a,2,21.11,43.385,182.86,2016-03-15 19:35:46
a,3,20.77,41.117,210.00,2016-03-15 19:35:47
a,4,21.13,42.251,228.57,2016-03-15 19:35:47
a,1,20.76,44.924,195.71,2016-03-15 19:35:48
a,2,21.10,43.385,182.86,2016-03-15 19:35:50
a,4,21.13,42.251,230.00,2016-03-15 19:35:51
a,1,20.75,44.924,195.71,2016-03-15 19:35:52
a,3,20.76,41.077,208.57,2016-03-15 19:35:52
a,2,21.10,43.385,182.86,2016-03-15 19:35:54
a,1,20.76,44.924,195.71,2016-03-15 19:35:55
a,3,20.76,41.077,210.00,2016-03-15 19:35:56
a,4,21.13,42.251,228.57,2016-03-15 19:35:56
a,1,20.75,44.924,195.71,2016-03-15 19:35:59
a,2,21.10,43.385,182.86,2016-03-15 19:35:59
a,3,20.78,41.117,210.00,2016-03-15 19:35:59
a,4,21.12,42.251,228.57,2016-03-15 19:36:00
a,2,21.10,43.385,182.86,2016-03-15 19:36:02
a,1,20.75,44.924,194.29,2016-03-15 19:36:04
a,3,20.76,41.117,210.00,2016-03-15 19:36:04
a,4,21.13,42.251,228.57,2016-03-15 19:36:04
a,2,21.11,43.385,182.86,2016-03-15 19:36:06
a,4,21.12,42.251,228.57,2016-03-15 19:36:07
a,1,20.75,44.924,197.14,2016-03-15 19:36:08
a,3,20.76,41.117,210.00,2016-03-15 19:36:08
a,2,21.12,43.385,171.43,2016-03-15 19:36:10
a,4,21.13,42.211,227.14,2016-03-15 19:36:11
a,1,20.76,44.924,195.71,2016-03-15 19:36:12
a,3,20.77,41.117,210.00,2016-03-15 19:36:12
a,2,21.12,43.385,178.57,2016-03-15 19:36:14
a,4,21.14,42.170,221.43,2016-03-15 19:36:15
a,1,20.75,44.924,192.86,2016-03-15 19:36:16
a,3,20.76,41.117,208.57,2016-03-15 19:36:16
a,2,21.11,43.344,181.43,2016-03-15 19:36:18
a,1,20.75,44.924,195.71,2016-03-15 19:36:20
a,3,20.78,41.117,211.43,2016-03-15 19:36:20
a,4,21.14,42.211,225.71,2016-03-15 19:36:20
a,2,21.11,43.344,180.00,2016-03-15 19:36:22
a,1,20.76,44.924,194.29,2016-03-15 19:36:23
a,3,20.77,41.117,208.57,2016-03-15 19:36:24
a,4,21.14,42.211,225.71,2016-03-15 19:36:24
a,2,21.12,43.344,180.00,2016-03-15 19:36:26
a,1,20.76,44.924,194.29,2016-03-15 19:36:28
a,3,20.77,41.077,210.00,2016-03-15 19:36:28
a,4,21.14,42.211,230.00,2016-03-15 19:36:28
a,2,21.12,43.344,180.00,2016-03-15 19:36:30
a,1,20.76,44.924,194.29,2016-03-15 19:36:32
a,3,20.77,41.117,208.57,2016-03-15 19:36:32
a,4,21.14,42.251,225.71,2016-03-15 19:36:32
a,2,21.12,43.344,178.57,2016-03-15 19:36:34
a,4,21.14,42.251,228.57,2016-03-15 19:36:35
a,1,20.76,44.924,194.29,2016-03-15 19:36:36
a,3,20.78,41.117,210.00,2016-03-15 19:36:36
a,2,21.12,43.344,180.00,2016-03-15 19:36:38
a,1,20.76,44.924,194.29,2016-03-15 19:36:39
a,4,21.15,42.251,228.57,2016-03-15 19:36:39
a,3,20.78,41.117,208.57,2016-03-15 19:36:40
a,2,21.12,43.344,177.14,2016-03-15 19:36:42
a,1,20.76,44.924,194.29,2016-03-15 19:36:44
a,3,20.78,41.117,210.00,2016-03-15 19:36:44
a,4,21.15,42.251,225.71,2016-03-15 19:36:45
a,2,21.12,43.385,181.43,2016-03-15 19:36:47
a,3,20.78,41.117,210.00,2016-03-15 19:36:47
a,4,21.16,42.251,227.14,2016-03-15 19:36:47
a,1,20.76,44.924,194.29,2016-03-15 19:36:48
a,2,21.13,43.385,180.00,2016-03-15 19:36:50
a,1,20.76,44.924,191.43,2016-03-15 19:36:52
a,3,20.78,41.117,210.00,2016-03-15 19:36:52
a,4,21.15,42.251,227.14,2016-03-15 19:36:52
a,2,21.12,43.344,180.00,2016-03-15 19:36:54
a,3,20.78,41.117,210.00,2016-03-15 19:36:55
a,1,20.76,45.005,194.29,2016-03-15 19:36:56
a,4,21.16,42.251,227.14,2016-03-15 19:36:56
a,2,21.12,43.344,178.57,2016-03-15 19:36:58
a,1,20.76,45.086,194.29,2016-03-15 19:36:59
a,3,20.78,41.117,210.00,2016-03-15 19:36:59
a,4,21.16,42.251,225.71,2016-03-15 19:37:00
a,2,21.12,43.344,178.57,2016-03-15 19:37:02
a,1,20.77,45.086,195.71,2016-03-15 19:37:03
a,3,20.78,41.117,207.14,2016-03-15 19:37:04
a,4,21.16,42.251,227.14,2016-03-15 19:37:04
a,2,21.13,43.304,178.57,2016-03-15 19:37:06
a,1,20.77,45.127,195.71,2016-03-15 19:37:08
a,3,20.78,41.117,210.00,2016-03-15 19:37:08
a,4,21.16,42.291,225.71,2016-03-15 19:37:08
a,2,21.12,43.304,180.00,2016-03-15 19:37:10
a,1,20.78,45.127,197.14,2016-03-15 19:37:11
a,3,20.77,41.157,210.00,2016-03-15 19:37:12
a,4,21.17,42.291,227.14,2016-03-15 19:37:12
a,2,21.12,43.344,180.00,2016-03-15 19:37:14
a,1,20.78,45.086,192.86,2016-03-15 19:37:16
a,3,20.77,41.198,210.00,2016-03-15 19:37:16
a,4,21.17,42.251,228.57,2016-03-15 19:37:16
a,1,20.77,45.086,195.71,2016-03-15 19:37:19
a,2,21.12,43.344,197.14,2016-03-15 19:37:19
a,3,20.78,41.157,210.00,2016-03-15 19:37:19
a,4,21.18,42.251,222.86,2016-03-15 19:37:20
a,2,21.12,43.385,181.43,2016-03-15 19:37:22
a,1,20.78,45.086,195.71,2016-03-15 19:37:24
a,3,20.77,41.117,210.00,2016-03-15 19:37:24
a,4,21.17,42.251,228.57,2016-03-15 19:37:24
a,2,21.12,43.344,181.43,2016-03-15 19:37:26
a,4,21.18,42.211,227.14,2016-03-15 19:37:27
a,1,20.78,45.086,194.29,2016-03-15 19:37:28
a,3,20.78,41.117,210.00,2016-03-15 19:37:28
a,2,21.13,43.344,180.00,2016-03-15 19:37:30
a,1,20.78,45.086,195.71,2016-03-15 19:37:32
a,3,20.78,41.117,211.43,2016-03-15 19:37:32
a,4,21.18,42.170,227.14,2016-03-15 19:37:32
a,2,21.13,43.344,181.43,2016-03-15 19:37:34
a,3,20.78,41.117,210.00,2016-03-15 19:37:36
a,4,21.19,42.170,231.43,2016-03-15 19:37:36
a,1,20.78,45.086,197.14,2016-03-15 19:37:37
a,2,21.12,43.385,181.43,2016-03-15 19:37:38
a,1,20.78,45.086,197.14,2016-03-15 19:37:39
a,3,20.79,41.117,211.43,2016-03-15 19:37:40
a,4,21.19,42.170,225.71,2016-03-15 19:37:40
a,1,20.78,45.045,194.29,2016-03-15 19:37:43
a,2,21.12,43.385,180.00,2016-03-15 19:37:43
a,3,20.78,41.117,211.43,2016-03-15 19:37:43
a,4,21.19,42.170,228.57,2016-03-15 19:37:44
a,2,21.13,43.385,184.29,2016-03-15 19:37:46
a,3,20.78,41.117,211.43,2016-03-15 19:37:47
a,1,20.78,45.086,195.71,2016-03-15 19:37:48
a,4,21.19,42.170,231.43,2016-03-15 19:37:48
a,2,21.13,43.385,181.43,2016-03-15 19:37:50
a,1,20.78,45.086,195.71,2016-03-15 19:37:52
a,3,20.78,41.077,210.00,2016-03-15 19:37:52
a,4,21.19,42.211,228.57,2016-03-15 19:37:52
a,2,21.12,43.385,181.43,2016-03-15 19:37:54
a,1,20.77,45.086,195.71,2016-03-15 19:37:56
a,3,20.78,41.117,211.43,2016-03-15 19:37:56
a,4,21.19,42.251,230.00,2016-03-15 19:37:56
a,2,21.13,43.385,181.43,2016-03-15 19:37:58
a,1,20.78,45.086,195.71,2016-03-15 19:37:59
a,3,20.78,41.077,218.57,2016-03-15 19:37:59
a,4,21.19,42.251,228.57,2016-03-15 19:37:59
a,2,21.12,43.385,182.86,2016-03-15 19:38:02
a,1,20.78,45.086,195.71,2016-03-15 19:38:04
a,3,20.78,41.117,210.00,2016-03-15 19:38:04
a,4,21.20,42.251,230.00,2016-03-15 19:38:04
a,2,21.13,43.385,181.43,2016-03-15 19:38:06
a,1,20.78,45.086,195.71,2016-03-15 19:38:07
a,3,20.79,41.157,210.00,2016-03-15 19:38:08
a,4,21.20,42.251,227.14,2016-03-15 19:38:08
a,2,21.13,43.385,181.43,2016-03-15 19:38:10
a,3,20.79,41.117,211.43,2016-03-15 19:38:11
a,1,20.78,45.127,195.71,2016-03-15 19:38:12
a,4,21.21,42.251,230.00,2016-03-15 19:38:12
a,2,21.13,43.385,180.00,2016-03-15 19:38:14
a,1,20.79,45.086,195.71,2016-03-15 19:38:16
a,3,20.78,41.157,211.43,2016-03-15 19:38:16
a,4,21.22,42.251,227.14,2016-03-15 19:38:16
a,2,21.13,43.385,184.29,2016-03-15 19:38:18
a,1,20.78,45.086,191.43,2016-03-15 19:38:20
a,3,20.79,41.117,211.43,2016-03-15 19:38:20
a,4,21.21,42.251,230.00,2016-03-15 19:38:20
a,2,21.13,43.385,180.00,2016-03-15 19:38:22
a,1,20.78,45.127,195.71,2016-03-15 19:38:24
a,3,20.78,41.117,211.43,2016-03-15 19:38:24
a,4,21.21,42.251,227.14,2016-03-15 19:38:24
a,2,21.13,43.385,181.43,2016-03-15 19:38:26
a,4,21.22,42.251,228.57,2016-03-15 19:38:27
a,1,20.78,45.167,195.71,2016-03-15 19:38:28
a,3,20.78,41.117,212.86,2016-03-15 19:38:28
a,2,21.13,43.385,181.43,2016-03-15 19:38:30
a,3,20.78,41.117,210.00,2016-03-15 19:38:31
a,1,20.78,45.167,197.14,2016-03-15 19:38:32
a,4,21.22,42.251,225.71,2016-03-15 19:38:32
a,2,21.13,43.385,182.86,2016-03-15 19:38:34
a,1,20.79,45.248,195.71,2016-03-15 19:38:36
a,3,20.78,41.198,211.43,2016-03-15 19:38:36
a,4,21.22,42.251,230.00,2016-03-15 19:38:36
a,2,21.14,43.385,181.43,2016-03-15 19:38:38
a,3,20.79,41.117,211.43,2016-03-15 19:38:40
a,1,20.80,45.127,195.71,2016-03-15 19:38:41
a,4,21.23,42.251,227.14,2016-03-15 19:38:41
a,2,21.13,43.426,180.00,2016-03-15 19:38:42
a,4,21.22,42.251,228.57,2016-03-15 19:38:43
a,1,20.80,45.167,195.71,2016-03-15 19:38:44
a,3,20.79,41.117,211.43,2016-03-15 19:38:44
a,2,21.13,43.385,181.43,2016-03-15 19:38:46
a,1,20.80,45.127,195.71,2016-03-15 19:38:47
a,4,21.23,43.223,228.57,2016-03-15 19:38:47
a,3,20.79,41.117,208.57,2016-03-15 19:38:48
a,2,21.12,43.385,181.43,2016-03-15 19:38:50
a,1,20.79,45.086,195.71,2016-03-15 19:38:52
a,3,20.79,41.117,211.43,2016-03-15 19:38:52
a,4,21.24,42.899,228.57,2016-03-15 19:38:52
a,2,21.13,43.426,181.43,2016-03-15 19:38:54
a,3,20.79,41.077,211.43,2016-03-15 19:38:55
a,4,21.23,42.899,230.00,2016-03-15 19:38:55
a,1,20.79,45.086,195.71,2016-03-15 19:38:56
a,2,21.13,43.426,180.00,2016-03-15 19:38:59
a,1,20.79,45.086,197.14,2016-03-15 19:39:00
a,3,20.79,41.077,212.86,2016-03-15 19:39:00
a,4,21.24,42.899,228.57,2016-03-15 19:39:00
a,2,21.12,43.385,182.86,2016-03-15 19:39:02
a,4,21.24,42.656,227.14,2016-03-15 19:39:03
a,1,20.79,45.086,195.71,2016-03-15 19:39:04
a,3,20.80,41.077,212.86,2016-03-15 19:39:04
a,2,21.13,43.426,181.43,2016-03-15 19:39:06
a,1,20.79,45.086,195.71,2016-03-15 19:39:07
a,3,20.79,41.036,211.43,2016-03-15 19:39:08
a,4,21.24,42.575,230.00,2016-03-15 19:39:08
a,2,21.13,43.385,181.43,2016-03-15 19:39:10
a,1,20.78,45.127,195.71,2016-03-15 19:39:12
a,3,20.80,41.117,212.86,2016-03-15 19:39:12
a,4,21.26,42.656,231.43,2016-03-15 19:39:12
a,2,21.14,43.466,181.43,2016-03-15 19:39:14
a,1,20.78,45.167,195.71,2016-03-15 19:39:16
a,3,20.79,41.036,211.43,2016-03-15 19:39:16
a,4,21.24,42.615,228.57,2016-03-15 19:39:16
a,2,21.14,43.385,182.86,2016-03-15 19:39:18
a,3,20.78,41.077,212.86,2016-03-15 19:39:19
a,1,20.79,45.329,197.14,2016-03-15 19:39:20
a,4,21.24,42.494,231.43,2016-03-15 19:39:20
a,2,21.14,43.385,188.57,2016-03-15 19:39:22
a,3,20.79,41.036,215.71,2016-03-15 19:39:24
a,4,21.25,42.373,228.57,2016-03-15 19:39:24
a,2,21.14,43.385,180.00,2016-03-15 19:39:26
a,1,20.78,45.329,195.71,2016-03-15 19:39:28
a,3,20.79,41.036,212.86,2016-03-15 19:39:28
a,4,21.24,42.332,227.14,2016-03-15 19:39:28
a,1,20.78,45.248,198.57,2016-03-15 19:39:29
a,2,21.13,43.385,180.00,2016-03-15 19:39:30
a,1,20.79,45.208,195.71,2016-03-15 19:39:32
a,3,20.79,41.077,210.00,2016-03-15 19:39:32
a,4,21.25,42.332,227.14,2016-03-15 19:39:32
a,2,21.14,43.426,182.86,2016-03-15 19:39:34
a,1,20.77,45.248,195.71,2016-03-15 19:39:36
a,3,20.79,41.036,211.43,2016-03-15 19:39:36
a,4,21.25,42.332,230.00,2016-03-15 19:39:36
a,2,21.14,43.466,180.00,2016-03-15 19:39:38
a,4,21.25,42.413,230.00,2016-03-15 19:39:39
a,1,20.79,45.248,195.71,2016-03-15 19:39:40
a,3,20.79,41.077,212.86,2016-03-15 19:39:40
a,2,21.13,43.466,182.86,2016-03-15 19:39:42
a,1,20.79,45.208,198.57,2016-03-15 19:39:43
a,4,21.24,42.413,228.57,2016-03-15 19:39:43
a,3,20.80,41.036,208.57,2016-03-15 19:39:44
a,2,21.14,43.426,182.86,2016-03-15 19:39:46
a,1,20.79,45.288,195.71,2016-03-15 19:39:47
a,4,21.24,42.494,228.57,2016-03-15 19:39:47
a,3,20.80,41.117,212.86,2016-03-15 19:39:48
a,2,21.13,43.466,181.43,2016-03-15 19:39:50
a,3,20.79,41.077,210.00,2016-03-15 19:39:51
a,1,20.80,45.248,195.71,2016-03-15 19:39:52
a,4,21.24,42.453,227.14,2016-03-15 19:39:52
a,2,21.13,43.466,181.43,2016-03-15 19:39:54
a,3,20.80,41.117,212.86,2016-03-15 19:39:56
a,4,21.25,42.413,230.00,2016-03-15 19:39:56
a,1,20.80,45.248,197.14,2016-03-15 19:39:57
a,2,21.13,43.466,182.86,2016-03-15 19:39:58
a,1,20.80,45.370,197.14,2016-03-15 19:40:00
a,3,20.80,41.198,212.86,2016-03-15 19:40:00
a,4,21.25,42.413,228.57,2016-03-15 19:40:00
a,2,21.13,43.466,184.29,2016-03-15 19:40:02
a,3,20.80,41.157,212.86,2016-03-15 19:40:03
a,1,20.80,45.370,197.14,2016-03-15 19:40:04
a,4,21.25,42.453,232.86,2016-03-15 19:40:04
a,1,20.81,45.248,197.14,2016-03-15 19:40:07
a,2,21.14,43.507,182.86,2016-03-15 19:40:07
a,3,20.81,41.117,212.86,2016-03-15 19:40:08
a,4,21.26,42.453,225.71,2016-03-15 19:40:08
a,2,21.14,43.507,184.29,2016-03-15 19:40:11
a,1,20.80,45.167,197.14,2016-03-15 19:40:12
a,3,20.79,41.036,211.43,2016-03-15 19:40:12
a,4,21.26,42.413,232.86,2016-03-15 19:40:12
a,2,21.14,43.507,184.29,2016-03-15 19:40:14
a,1,20.82,45.248,197.14,2016-03-15 19:40:15
a,4,21.26,42.413,234.29,2016-03-15 19:40:15
a,3,20.80,41.036,214.29,2016-03-15 19:40:16
a,2,21.13,43.507,182.86,2016-03-15 19:40:18
a,1,20.81,45.248,200.00,2016-03-15 19:40:20
a,3,20.80,41.036,214.29,2016-03-15 19:40:20
a,4,21.26,42.413,234.29,2016-03-15 19:40:20
a,2,21.14,43.507,181.43,2016-03-15 19:40:22
a,1,20.81,45.288,198.57,2016-03-15 19:40:23
a,4,21.25,42.373,234.29,2016-03-15 19:40:24
a,2,21.14,43.507,185.71,2016-03-15 19:40:26
a,3,20.80,41.036,217.14,2016-03-15 19:40:27
a,3,20.81,41.077,212.86,2016-03-15 19:40:27
a,4,21.26,42.332,238.57,2016-03-15 19:40:27
a,1,20.80,45.288,197.14,2016-03-15 19:40:28
a,2,21.13,43.547,178.57,2016-03-15 19:40:31
a,4,21.26,42.291,235.71,2016-03-15 19:40:31
a,1,20.82,45.370,198.57,2016-03-15 19:40:32
a,3,20.80,41.077,214.29,2016-03-15 19:40:32
a,2,21.14,43.547,181.43,2016-03-15 19:40:34
a,1,20.80,45.370,198.57,2016-03-15 19:40:36
a,3,20.80,41.036,214.29,2016-03-15 19:40:36
a,4,21.26,42.251,235.71,2016-03-15 19:40:36
a,2,21.14,43.547,181.43,2016-03-15 19:40:38
a,1,20.80,45.410,198.57,2016-03-15 19:40:40
a,3,20.79,41.036,212.86,2016-03-15 19:40:40
a,4,21.26,42.251,237.14,2016-03-15 19:40:40
a,2,21.14,43.547,184.29,2016-03-15 19:40:42
a,3,20.80,41.036,214.29,2016-03-15 19:40:43
a,4,21.26,42.291,240.00,2016-03-15 19:40:43
a,1,20.80,45.329,198.57,2016-03-15 19:40:44
a,2,21.14,43.587,181.43,2016-03-15 19:40:46
a,3,20.80,41.117,214.29,2016-03-15 19:40:47
a,1,20.81,45.370,197.14,2016-03-15 19:40:48
a,4,21.26,42.332,235.71,2016-03-15 19:40:48
a,2,21.14,43.547,181.43,2016-03-15 19:40:51
a,1,20.82,45.370,197.14,2016-03-15 19:40:52
a,3,20.80,41.077,214.29,2016-03-15 19:40:52
a,4,21.26,42.332,240.00,2016-03-15 19:40:52
a,2,21.14,43.587,181.43,2016-03-15 19:40:54
